first_competitor,second_competitor,category_id,match_id,winner,description
1500308,1500314,47165986,83395835,1500308,Runda 1
1500379,1500730,21437582,83401713,1500379,1/4 F
1500531,1500429,79846785,83402791,1500429,Runda 1
1700116,1600504,52364200,83402943,1700116,Runda 4
1700453,1800104,28236282,83404271,1700453,Finał I-II
2000093,1900259,63076919,83408370,2000093,Runda 2
1700221,1800003,63126531,83414197,1800003,Repasaż F
1500016,1500115,94269204,83416574,1500115,Runda 1
1501124,1500245,182837,83420683,1500245,1/8 F
1900364,2000029,28686445,83423082,1900364,Runda 2
1501184,1800021,85670627,83423810,1800021,1/8 F
1501187,1700009,96638831,83424297,1501187,Repasaż 1
1500468,1500163,90030313,83431568,1500468,1/2 F
1700341,1600248,92305110,83434042,1600248,Runda 1
1800002,1500271,96741515,83434987,1500271,Runda 4
1501066,1501022,47045722,83447435,1501066,1/2 F
1600421,1700252,6738363,83453491,1600421,Repasaż 1
1500006,2000077,62859193,83453876,1500006,Runda 3
1600115,1500430,53340077,83456035,1500430,Repasaż F
1600127,1700197,42644325,83458299,1700197,1/4 F
1500383,2000101,54399915,83459425,1500383,Runda 2
1700215,1800207,30589291,83459661,1800207,Runda 2
1500184,1500145,27063041,83461918,1500184,1/8 F
2100096,2100110,7633606,83462578,2100096,Runda 1
1600349,1500633,60070267,83466751,1600349,Repasaż 1
1500213,1500083,80351359,83471201,1500213,Runda 3
1800062,1700379,50875286,83476046,1800062,Finał I-II
1600320,1500904,95544952,83484273,1600320,Eliminacje
1500434,1600342,38439304,83489165,1500434,Runda 1
1800172,1900156,44543891,83493256,1800172,Runda 3
1800051,1800077,98058129,83493288,1800051,Runda 2
1501127,1500823,60657243,83504947,1501127,Runda 3
1500724,1500880,88397388,83507282,1500880,1/8 F
1500851,1500889,25532992,83507404,1500889,1/8 F
1900238,1700182,80745608,83511365,1700182,Finał I-II
1500382,1600026,63862941,83515252,1500382,Runda 5
1900067,1700385,99434457,83521721,1900067,1/2 F
1500436,1600249,49362538,83524152,1500436,Repasaż 3
"","",68550815,83524160,"",Finał I-II
1500410,1500140,69469662,83525009,1500140,1/8 F
2100081,2100191,83796805,83525627,2100191,Repasaż 1
1500237,1500200,25313919,83525855,1500237,Runda 1
1500213,1800017,2287419,83528053,1500213,Runda 2
1700401,1700113,73599502,83531846,1700113,Runda 4
1500377,1500142,15841395,83538779,1500377,Runda 3
1500717,1500461,3088118,83543786,1500461,Eliminacje
1700225,1700188,25657533,83545074,1700188,1/4 F
1600249,1500416,60679410,83554300,1600249,1/4 F
1500275,1600025,62909147,83555844,1500275,Runda 2
1600419,1500381,35534336,83557120,1500381,Runda 1
1900162,1800185,57032905,83557889,1800185,Runda 3
1500501,1500505,61010944,83564409,1500501,1/2 F
1600172,1500055,54050326,83568734,1600172,Runda 2
1800018,1900309,35567886,83593211,1900309,Repasaż 2
1600531,1600094,12068041,83598099,1600531,Runda 2
1900045,1900074,99718263,83605412,1900074,Runda 5
2000194,2000337,4395138,83606543,2000194,1/2 F
1500241,1500280,31261751,83611202,1500280,Runda 2
1500267,1700008,47555154,83612311,1700008,Repasaż 2
1500112,1500201,93546621,83613902,1500112,Runda 1
1500381,1600431,64882434,83614894,1500381,1/2 F
1500300,1500902,78327569,83617256,1500902,Runda 3
1500516,1500304,36966599,83618529,1500516,Runda 3
1500947,1600214,54597377,83620043,1500947,Repasaż F
1700244,1800172,31676354,83622269,1800172,Runda 1
1500134,1500445,54495950,83623412,1500134,Runda 3
"","",39344844,83626161,"",Runda 2
1700167,1700162,71616537,83628187,1700167,Finał I-II
1500955,1501176,84960045,83637503,1500955,Runda 2
1501182,1600249,93534221,83643908,1501182,Finał I-II
1700153,1600502,11001463,83646840,1600502,Runda 5
"",1500949,21934403,83654422,"",Repasaż 3
1501123,1500094,11227619,83654507,1501123,Finał I-II
1600407,1501109,1262951,83655961,1600407,Eliminacje
1500382,1500381,57703420,83659095,1500382,1/4 F
"",1500612,43514257,83663658,"",Runda 2
1800003,1600094,67842085,83664993,1800003,Runda 1
1700144,1700353,55894740,83665628,1700353,Runda 1
1700262,1600054,75768718,83666541,1600054,1/4 F
1500299,1500379,29809501,83666804,1500299,Runda 1
1500955,1500112,24699143,83670813,1500955,Finał I-II
1500185,1500164,5687443,83676796,1500164,1/2 F
1600249,1800154,49453771,83681509,1800154,Runda 5
1900303,1600297,71689946,83685598,1600297,Runda 2
1500002,1500260,27063041,83685920,1500002,1/8 F
1500395,1700415,14062245,83688447,1700415,Runda 5
1501107,1500401,70640629,83688830,1500401,1/2 F
1500319,1500375,31172802,83689549,1500375,1/4 F
1800416,2000215,88582546,83693793,1800416,Runda 5
"","",32660349,83696698,"",Runda 3
1800232,1700152,88444438,83700822,1800232,1/2 F
1500714,1500435,46135888,83708307,1500435,1/8 F
1500422,1600530,29647005,83708638,1500422,Runda 2
1500949,1500950,53699919,83713633,1500949,Runda 3
"","",68550815,83715362,"",Repasaż 1
1500447,1800426,31205203,83715740,1800426,Runda 2
1500326,1500394,7816887,83727833,1500394,Runda 2
1700158,1700107,88559873,83735453,1700107,Runda 4
"","",68180786,83736813,"",Eliminacje
1500185,"",26631114,83739941,"",1/4 F
2000240,1700491,29331510,83743012,1700491,Runda 1
1600094,1600337,57511183,83743301,1600337,Repasaż 2
1600167,1500421,68094775,83746835,1500421,Runda 3
1500428,1500823,60657243,83753002,1500428,1/2 F
1800415,1600531,31129397,83753662,1600531,Runda 4
1800237,1800417,33138573,83756595,1800237,1/2 F
2000021,2100077,20409138,83757902,2000021,Finał I-II
1500315,1500935,8241878,83762545,1500315,Eliminacje
1500612,1500376,48467879,83779363,1500376,Runda 1
1900153,1900321,349524,83784165,1900153,Runda 2
1500393,1500920,44851719,83784465,1500393,Runda 3
1500209,1500720,88071404,83784722,1500209,1/8 F
1500239,1500554,72543252,83788044,1500239,Runda 1
1500079,"",35208473,83790999,"",Repasaż 1
1500376,1500342,93495861,83791777,1500376,Runda 5
1600105,1600100,80658482,83796840,1600105,Repasaż 2
1900370,1800269,78497477,83797846,1800269,Runda 2
1500825,1500137,79837896,83798304,1500137,Runda 2
2000204,2100188,42587417,83816685,2000204,Runda 5
2100187,2100213,4395138,83841059,2100213,Repasaż F
1500322,1500311,93074243,83844903,1500322,Runda 2
1500569,1700227,81348397,83849317,1500569,Runda 1
1700487,1600251,57196500,83857301,1700487,1/2 F
1500434,"",91834270,83859893,1500434,Runda 3
1500410,1500612,9384056,83861025,1500612,Runda 5
1600321,1500872,3752136,83874348,1500872,Runda 3
1500006,1700005,68716997,83875615,1500006,Eliminacje
1500273,1500215,30524068,83879038,1500215,1/4 F
1500402,1700314,87191808,83882917,1500402,1/4 F
1500379,1700354,53294265,83883350,1500379,Repasaż 3
1800226,1700321,35720337,83885271,1800226,1/2 F
1800102,1600087,6738363,83887988,1600087,Repasaż 1
1800019,1800098,59183838,83888469,1800019,1/2 F
2000289,1800076,11182610,83907178,2000289,Runda 2
1500402,1700159,27471918,83907886,1700159,Runda 4
1500006,1500212,17316673,83910828,1500006,1/2 F
1500717,1500288,428499,83911115,1500717,1/2 F
1700015,1500228,95924220,83911549,1700015,1/2 F
1700134,1700530,35035973,83914633,1700530,1/2 F
1600396,1700145,16206695,83916075,1700145,1/4 F
1500104,1500142,65247383,83917310,1500142,Runda 1
1800392,1500449,70620849,83919800,1800392,Finał I-II
1700027,1900344,51580297,83923293,1700027,Runda 3
2000257,1900164,31981967,83925074,1900164,Runda 3
1600469,1700024,17567200,83926928,1700024,Runda 3
1700529,1700483,4236557,83932188,1700483,Runda 2
1500192,1500825,35434331,83936966,1500825,Runda 3
1700061,1800078,82442646,83938561,1700061,Runda 5
1500138,1500095,16837347,83943759,1500138,Repasaż F
1501101,1500833,48205099,83944900,1501101,Runda 2
1600320,1500805,95544952,83962863,1600320,Repasaż 3
1500094,1501109,57637638,83966172,1501109,Runda 2
1600190,1900003,91273737,83968710,1900003,Runda 3
1500152,1500429,49238015,83977193,1500429,Runda 2
1800051,1800074,98058129,83977326,1800051,1/2 F
1600337,1700515,66321913,83978683,1600337,Runda 3
1500324,1600187,27147861,83988804,1500324,Runda 1
1500423,1500586,3088118,83990490,1500423,1/2 F
1700144,1600280,12498441,83996820,1600280,Runda 5
1700539,1700517,57733804,83997833,1700517,Runda 1
1500109,1500194,62703632,84005344,1500109,Repasaż 2
1700253,1600087,71872350,84006014,1600087,Runda 5
1900379,2000022,84382409,84006985,1900379,1/2 F
1500104,1500139,58506201,84020536,1500104,Runda 1
1900221,1900379,1784161,84023703,1900379,Runda 1
1500682,1500095,35988509,84031090,1500682,Repasaż F
1500163,1500955,2789810,84035794,1500955,Runda 4
1700346,1700317,37282910,84035929,1700317,Runda 2
1800108,1900265,81479046,84040630,1900265,1/4 F
1700166,1600618,45288755,84042010,1600618,Runda 1
1500098,1600026,63854298,84044173,1500098,Runda 2
1800176,1800354,8494849,84044999,1800354,Eliminacje
1800323,1900085,98038912,84048974,1800323,Runda 3
1500160,1500216,70111576,84057970,1500160,Runda 3
1600409,1500137,74778142,84058491,1600409,Eliminacje
1500527,1600061,15543979,84064485,1500527,Repasaż F
1600615,1700489,12744862,84064795,1700489,Runda 2
1500070,"",74843587,84068664,1500070,1/8 F
1800300,1501195,16748722,84082058,1501195,Runda 2
1900233,1800351,66669916,84082669,1800351,Runda 4
2000022,1900406,97053443,84082861,1900406,Runda 5
1500449,1500955,48690132,84084008,1500955,Runda 2
1500104,1500139,82690615,84087338,1500104,Repasaż 1
1800196,1700298,48204818,84091463,1700298,Runda 1
1700534,1600337,71077761,84091761,1700534,Runda 2
1500383,1500310,18393639,84095817,1500310,1/2 F
1600281,1500324,52739651,84100733,1500324,Runda 3
1500449,1600605,63126531,84104206,1500449,1/8 F
1900378,2000225,77633862,84104336,1900378,Runda 3
1500185,1500225,82802453,84104967,1500225,1/4 F
1600227,"",21934403,84110486,1600227,1/8 F
1600406,1500945,54295013,84113941,1500945,Repasaż 2
1501200,1700399,93164096,84115609,1501200,1/4 F
1800090,1600088,32851562,84117533,1800090,Repasaż F
1600555,1501099,78670983,84127788,1501099,Runda 3
1600165,1600037,45567153,84131029,1600165,Repasaż 1
1500902,1500395,97688890,84133718,1500395,Eliminacje
1600504,1700260,27611994,84136574,1600504,1/2 F
2000141,1900099,85619970,84140053,1900099,Runda 1
1500401,1600419,35534336,84140400,1500401,Runda 3
1501131,1500820,57640863,84140523,1501131,1/2 F
1500376,1500216,55804634,84142287,1500376,Runda 3
1500375,1500071,16575153,84153287,1500375,Runda 1
1500101,1500010,74021166,84156295,1500010,Runda 5
1600094,1700177,41954740,84169204,1600094,Runda 1
1700453,1600613,95756243,84175578,1700453,1/4 F
1600344,1600345,11629629,84199419,1600344,Runda 1
1500209,1600029,68836110,84207235,1500209,Runda 2
1500408,1500381,29481255,84208623,1500408,Runda 5
1500950,1500004,86863850,84216630,1500950,Runda 5
1500949,1500004,86863850,84217676,1500949,Runda 3
1500949,1500239,73438170,84221713,1500949,Runda 1
1700404,1600458,63614464,84222382,1600458,Runda 2
1500328,1500150,55212966,84234336,1500328,Runda 3
1500381,1500426,29481255,84245095,1500426,Runda 4
1500273,1500213,58586055,84249103,1500273,Runda 3
1500401,1800033,54036413,84249254,1800033,Runda 3
1700144,1500468,49990404,84250985,1500468,Runda 1
1500299,1501200,428499,84251042,1501200,Runda 1
1600332,1700350,36727741,84254749,1600332,1/4 F
1800076,1800056,91359109,84255078,1800056,Runda 3
1600419,1700114,57703420,84261750,1700114,Repasaż 1
1900027,1900049,80126945,84262156,1900049,Runda 2
1500845,1800364,37293425,84262921,1800364,Runda 3
1600605,1500977,79782337,84266147,1500977,Runda 2
1600324,1600292,69575826,84267143,1600324,1/4 F
1501182,1600252,47194483,84275840,1501182,1/8 F
1500395,1500381,31263906,84282507,1500395,1/8 F
1500377,1501109,8530514,84285589,1500377,Repasaż 3
1500764,1500781,83670148,84286900,1500781,Runda 3
1600205,1500950,77978133,84290318,1500950,Runda 2
1600220,1500142,83930907,84294411,1500142,Finał III-V
2000198,1900285,79830284,84303222,2000198,Runda 2
1500375,1501103,54132034,84303236,1501103,Runda 3
1600125,1700153,70090538,84305569,1600125,Repasaż F
1500066,1500949,86863850,84306497,1500066,Runda 5
1700024,1700027,95949963,84307036,1700024,Runda 1
1600088,1600092,93526141,84307749,1600088,1/2 F
1800049,1800326,27746578,84323603,1800326,Runda 5
1600295,1600250,96823457,84324456,1600250,Repasaż F
1600531,1500449,5634925,84324725,1600531,Eliminacje
2000052,1900384,85619970,84327049,1900384,Runda 5
1800015,1700071,22657682,84329926,1700071,Runda 3
1800247,1800104,69458163,84330752,1800104,Finał I-II
1600088,1600077,36746152,84331616,1600088,1/4 F
1900319,1800207,17856051,84338230,1800207,Runda 2
1800150,1800166,71444277,84338258,1800150,1/2 F
1700071,2000101,2719021,84340090,2000101,Runda 2
1500337,1500399,21934403,84344292,1500399,Repasaż 1
1500094,1600329,51182910,84346259,1600329,Runda 1
1700271,1600620,6624594,84347260,1700271,Runda 2
1500423,1500419,40003170,84349662,1500423,Eliminacje
1500094,1500142,20317795,84349869,1500142,Runda 1
1900100,1500379,55804634,84351314,1500379,Runda 5
1500446,1500416,31263906,84352230,1500446,Eliminacje
1500540,1500156,53654671,84357312,1500156,Runda 2
1600348,1501143,85007409,84358396,1501143,Repasaż 1
1700273,1900074,75783238,84360656,1700273,Runda 4
1700114,1600249,39719686,84366950,1700114,1/2 F
1600052,1700145,13706354,84372343,1700145,Runda 3
1600340,1500900,35151883,84372590,1600340,Runda 3
1800031,1500955,62873514,84380025,1500955,Finał I-II
1600268,1600505,55368674,84393967,1600268,Eliminacje
1500139,1500418,9360899,84396573,1500418,Runda 5
1700104,1800339,10852279,84401290,1700104,Runda 2
1500950,1500410,61510540,84401334,1500950,Runda 1
1900328,1700542,75222943,84401551,1700542,Runda 3
1800421,1800097,27549838,84403434,1800097,Runda 4
1600372,1800343,35313262,84406816,1600372,Runda 2
1500408,1500426,11025414,84408556,1500426,Finał I-II
1500612,1600434,27530957,84412298,1600434,Runda 2
1500897,1600266,98067904,84415185,1600266,Repasaż 1
1500402,1600251,27471918,84415477,1600251,Runda 3
1800392,1501065,14354435,84415513,1800392,1/2 F
1900141,1800178,6453084,84426352,1800178,1/2 F
1800248,1800406,84525260,84428920,1800406,Runda 1
1700145,1600083,16206695,84430373,1600083,1/2 F
1700201,1501192,37908341,84431143,1700201,1/2 F
1500339,1500109,20024699,84432639,1500339,1/4 F
1600294,1500426,52414552,84435094,1500426,Eliminacje
1600297,1800154,30798286,84439449,1800154,Runda 1
1700145,1500533,81319862,84440139,1500533,Runda 1
1500331,1500434,44851719,84441359,1500331,1/2 F
1600263,1500863,91036308,84447327,1500863,1/2 F
1600267,1600253,56704649,84448086,1600267,Runda 2
1500008,1500156,4599870,84456594,1500008,Runda 5
1500215,1500190,5050106,84457071,1500190,Runda 3
1600372,1600103,62814081,84475767,1600372,1/8 F
1500237,1500096,12960005,84476678,1500237,Runda 1
1500404,1501103,95100872,84477131,1500404,Eliminacje
1500329,1500094,3147876,84480459,1500329,1/2 F
1800203,1700297,31676354,84482550,1700297,Runda 1
1500327,1600332,36455362,84485847,1500327,1/2 F
1600362,1600370,41388288,84486885,1600370,Runda 3
2000032,1600531,96132150,84488116,2000032,Runda 3
1500161,1500318,69806232,84490422,1500318,Runda 4
1800149,1800104,39628865,84490960,1800104,Runda 2
"","",83383479,84498041,"",Runda 3
1600380,1500786,69135995,84503830,1500786,Runda 4
1500208,1500828,74477045,84504619,1500208,Finał III-V
1900093,2000278,39571540,84506218,1900093,Runda 1
1500540,1500618,10679218,84510823,1500540,Runda 5
1600268,1800003,61642299,84514031,1800003,1/2 F
1600426,1600410,17754166,84519277,1600410,Runda 1
1900145,1900042,85899332,84527251,1900042,Runda 1
1600123,1800111,29395197,84533828,1800111,Repasaż F
1800091,1900259,16532609,84538396,1800091,Runda 1
1900237,1800174,12243801,84539749,1900237,Runda 5
1600204,1500696,44741179,84547381,1600204,Runda 1
1600329,1700110,13140749,84554712,1600329,Runda 3
1700256,1700141,1850364,84564233,1700256,Repasaż F
1700284,1501184,54302056,84570242,1501184,Runda 4
1500806,1500443,27424543,84573536,1500443,Repasaż 2
1500410,1500394,80984194,84575154,1500394,Finał I-II
1500138,1500095,27128001,84577928,1500095,Runda 2
1500717,1501188,44806288,84585747,1500717,Finał I-II
1900402,2000048,17856051,84585820,2000048,Runda 2
1700224,1700076,89216946,84588509,1700076,1/2 F
1700238,1700201,44570856,84596967,1700201,Runda 3
1600504,1600145,93084627,84604559,1600145,Finał I-II
1500586,1500315,7816887,84605403,1500586,Runda 3
1700533,1800141,65518744,84607418,1700533,Repasaż F
1600087,1600495,89665693,84621966,1600087,Runda 3
1700001,1500213,96741515,84624780,1500213,Runda 4
1500102,1500342,28905273,84633274,1500102,Runda 2
1600191,1500377,66099969,84640940,1500377,Runda 3
1700113,1700026,99653978,84652557,1700113,Runda 2
1500442,1700144,91318842,84653223,1700144,Runda 3
1600019,1500256,53155950,84654452,1600019,1/8 F
1600241,1500341,60095819,84657621,1600241,1/4 F
1500545,1500408,42665614,84660228,1500545,Runda 2
1800363,1600329,84427939,84663794,1600329,Repasaż 1
1700015,1700141,18893899,84663974,1700015,Runda 3
2000016,1800424,23480217,84664514,2000016,Runda 1
1600191,1500377,66099969,84671442,1500377,Runda 3
1800306,1700453,55843849,84675847,1800306,Finał I-II
1700283,1700244,92233652,84685604,1700244,Runda 4
2000325,2000324,52458246,84687105,2000324,Runda 1
1700134,1700283,91372353,84687610,1700283,Runda 3
1500342,1501103,28905273,84689451,1500342,Runda 3
1600148,1700198,62814081,84693247,1600148,Eliminacje
1500375,1500394,59008740,84696413,1500375,Finał I-II
1500346,1600261,86763796,84700641,1600261,Runda 3
2000328,2000188,82742342,84725854,2000188,Runda 4
1500271,1500212,84824844,84727409,1500271,Repasaż 1
1500324,1500698,77013943,84727675,1500698,Runda 2
1900238,1900141,6453084,84729127,1900238,Runda 2
1700273,2000312,8494849,84730556,2000312,1/2 F
1500410,1500239,42041391,84735257,1500239,Runda 1
1501192,1600502,44560123,84738888,1501192,1/2 F
"",1500651,4489413,84743233,1500651,1/2 F
1700149,1501182,70528057,84746417,1501182,1/4 F
1500399,1600227,21934403,84749594,1600227,Repasaż 2
1500143,1500215,7871717,84753328,1500143,Runda 2
1600226,1500821,16433325,84766576,1600226,Runda 2
1800260,1800082,29110991,84767896,1800082,1/2 F
1900225,1900089,88444438,84774021,1900089,Repasaż 2
1500326,1500759,74498687,84774371,1500326,Finał I-II
1600359,1600355,43630434,84782630,1600355,Runda 3
1500823,1500846,70011052,84786718,1500823,Eliminacje
1500271,1500001,78769681,84788020,1500001,Finał I-II
1500730,1500375,79074359,84793198,1500375,Repasaż F
1800120,1900235,68652617,84797949,1800120,1/4 F
1700107,1800273,20080419,84802345,1800273,Runda 1
1600390,1500645,18266294,84804407,1500645,Runda 2
2000144,2000119,56095434,84808043,2000144,Runda 1
1500718,1700440,9437701,84813244,1500718,Eliminacje
1700295,1800146,4814686,84815679,1700295,1/4 F
