first_competitor,second_competitor,category_id,winner,match_id
2100280,1900104,94394146,1900104,10974214
1600214,1500587,53784671,1500587,10980898
1700167,1800247,81687208,1700167,10982908
1500383,1500410,47337021,1500383,11002140
1800418,2000080,96146351,1800418,11025583
1700177,2000241,17579854,2000241,11030938
1700510,1800192,48884355,1700510,11031632
1600604,1700144,98242958,1600604,11051774
1800208,1700027,20625435,1800208,11068909
1500379,1500346,1605247,1500379,11146849
1900311,1900064,24653464,1900311,11154559
1500720,1500158,94145454,1500720,11163251
1700071,1800092,42569356,1700071,11163337
1500693,1500419,40556595,1500419,11168184
1500381,1500408,85423143,1500408,11172433
2000098,2000108,94410639,2000098,11182865
2000188,2000183,52483288,2000183,11195332
1700144,1600531,54769278,1700144,11228093
1500408,1500401,15999797,1500401,11233533
1700483,1600542,1605247,1700483,11267985
1700026,1800154,79901281,1800154,11278030
2000090,1700141,13448627,2000090,11281154
1900368,2100205,3585411,2100205,11289187
1800017,1700010,15723691,1700010,11322369
1800098,1700453,24653464,1700453,11323907
1800392,2000033,83410081,1800392,11346521
1700315,1800172,12541500,1700315,11378644
1900041,2000086,51404974,2000086,11379257
2000056,1900259,94113634,1900259,11382344
1500381,1500401,17626627,1500381,11390422
1700256,2000032,28586144,2000032,11392088
1500978,1700144,46026656,1500978,11393734
1500160,1800017,15723691,1800017,11442209
1600505,1700256,53453606,1700256,11457278
1700215,1800096,61075387,1800096,11465294
1500408,1500426,92310822,1500426,11467698
1500612,1600434,37376827,1600434,11490710
1700144,1700256,76434048,1700144,11496316
1800247,2000007,38479101,1800247,11499339
1500381,1700114,20510342,1500381,11520668
1500449,1700367,7798184,1500449,11522440
1700356,1700065,28586144,1700356,11529620
2000271,1900145,92303021,2000271,11561657
1600247,1700227,83410081,1700227,11567734
1800312,1800227,48884355,1800312,11574518
1700064,1700295,61075387,1700064,11586118
2000193,2000199,70083850,2000193,11587279
1700353,1600604,63722814,1600604,11616790
1700353,1600604,98242958,1700353,11649357
1600268,1700256,53453606,1700256,11651097
1800411,1800207,61075387,1800207,11651448
2000097,2100211,83384433,2000097,11658767
2000030,1700256,38479101,1700256,11686071
1900368,2100217,3585411,1900368,11700436
1600409,1500008,76434048,1500008,11712287
1700245,2000161,20625435,2000161,11717081
1900381,2000084,69254490,2000084,11726830
1600329,1700368,32058656,1600329,11743225
1800093,2000037,41150228,1800093,11761925
1600083,1500652,37376827,1600083,11763267
1500383,1500612,37376827,1500383,11775385
1600115,2000021,1605247,2000021,11805331
1500214,1700001,26060937,1500214,11813170
1500381,1500401,92310822,1500401,11843391
1700176,1700224,24653464,1700224,11863654
1500720,1500422,78601896,1500422,11863764
1500102,1800371,40556595,1500102,11868266
1900272,1900226,20625435,1900272,11870257
1500426,1500401,92310822,1500401,11875093
1800392,1800364,7798184,1800392,11884010
1500533,1600386,37376827,1500533,11893280
1900404,1800403,23655601,1800403,11902390
1700310,1900309,24653464,1700310,11944333
1800104,1700160,24653464,1800104,11958127
1500419,1800371,1605247,1500419,11960969
1600297,1600083,67284773,1600083,11964258
1800125,2100261,20625435,2100261,11971570
2000021,2100077,87593816,2000021,11974640
1800366,1900238,94410639,1800366,11975163
1500382,2000077,12095412,1500382,11982137
1501184,1500612,97191435,1500612,11983049
2100222,1700024,41150228,2100222,11983098
1900364,1700071,79901281,1900364,11996463
1600088,2000021,35731376,2000021,12002147
2000164,1600329,32058656,1600329,12005163
1500138,1500329,69502754,1500329,12028004
1500435,1600249,66137940,1600249,12048525
1700110,1600267,84357639,1600267,12054650
1700390,1900233,82473321,1700390,12059790
1700487,1800350,20625435,1700487,12068629
1500146,1700117,92288378,1700117,12069998
1800415,1600531,22019079,1600531,12103851
1800364,1500449,78273662,1800364,12151272
1900306,1700167,81687208,1700167,12158690
1600409,1700353,74803357,1600409,12192864
1700144,1800415,63722814,1800415,12210890
1900261,2100273,34803546,2100273,12235873
1700075,1800098,28586144,1800098,12247632
1900319,1900375,73673141,1900319,12252245
1800003,1700141,73048877,1700141,12267198
1900311,1600329,32058656,1600329,12278730
1800019,1700253,53453606,1800019,12298679
1600094,1500008,76434048,1500008,12329400
2100070,2000118,51404974,2000118,12333621
1500449,1600605,73048877,1500449,12336615
1900102,2000007,28586144,2000007,12339788
1600248,2000007,98242958,1600248,12401066
2000008,1900238,51404974,1900238,12418733
1700114,1600249,20510342,1600249,12428700
2000035,1600621,41150228,1600621,12434878
1500727,1600064,35731376,1600064,12448625
1600264,1800150,48884355,1600264,12465714
2000014,2000335,83384433,2000014,12480482
1500383,1700114,66137940,1700114,12492317
2000062,1500163,94615162,1500163,12499114
1700114,1500335,66137940,1700114,12520431
1900309,1800104,81687208,1800104,12524663
2000008,2000047,70083850,2000008,12541939
1500142,1600450,69502754,1600450,12561563
1800208,2100214,41150228,1800208,12574610
1700256,1700167,53453606,1700167,12583160
2100080,1900306,35578273,2100080,12586282
1900060,1700230,28586144,1900060,12600532
1600226,1500217,22989802,1500217,12619408
2100222,2000043,41150228,2100222,12637128
1600297,1501184,37376827,1501184,12643030
2100070,2000118,70083850,2100070,12660671
1501107,1600396,15723691,1501107,12671358
2100276,2000085,23655601,2000085,12676954
1600604,1700256,53453606,1700256,12684005
1600248,1700256,53453606,1600248,12699471
1500112,1500955,83576777,1500112,12725996
1600605,1500095,74803357,1500095,12738672
1900331,1900375,69254490,1900375,12775147
1500102,1500586,40556595,1500102,12795872
1600257,1700538,63722814,1600257,12808739
1700144,1500468,24723992,1500468,12823410
1600115,2100050,3837516,1600115,12859459
1600263,1600247,53453606,1600263,12864013
1800096,1700453,84357639,1800096,12864860
2000054,2100198,70083850,2000054,12873730
1500447,1500160,37540814,1500160,12929892
1500383,1500335,66137940,1500383,12957869
1800104,1900309,24653464,1800104,12986868
1600428,1500419,1605247,1500419,12993008
1500949,1700117,17626627,1500949,13011471
1800003,1700162,32058656,1800003,13015322
1600504,1500391,34601640,1500391,13033309
2000007,1800056,12375490,1800056,13044013
1500949,1500335,97191435,1500949,13060138
1500379,1500730,87593816,1500379,13062146
1700166,1800232,41150228,1700166,13089978
1800364,1800392,7798184,1800364,13092485
1500268,1500587,53784671,1500587,13137398
1800425,1500006,24280048,1800425,13148351
2000054,2000099,94410639,2000054,13151336
1800003,1600505,92798146,1800003,13152418
1500299,1600297,47337021,1500299,13167211
1600379,1700085,38479101,1700085,13181817
1700110,1500094,69502754,1500094,13196623
1700453,1600421,61075387,1700453,13205337
1900259,2000097,94113634,1900259,13208949
2000014,2100211,83384433,2000014,13230719
1700254,1500422,22019079,1500422,13311146
2000183,2000004,52483288,2000004,13318808
1500379,1600125,3837516,1500379,13355786
1500336,1500160,37540814,1500336,13374325
1600094,1700167,53453606,1600094,13387471
1500160,1500239,93340099,1500160,13389297
2000029,1900262,34803546,2000029,13414358
1500410,1600386,37376827,1600386,13422127
2000016,2000087,81687208,2000087,13425673
1900379,2000099,51404974,2000099,13449967
2000186,2000312,48884355,2000312,13454462
1800364,1800415,83410081,1800364,13463249
1900226,1900379,51404974,1900226,13506929
1501192,1600618,35731376,1501192,13523846
2000092,1800408,69254490,2000092,13555733
1800062,1600153,28586144,1800062,13567380
2100049,1500426,26060937,1500426,13570383
1700015,1600226,78601896,1700015,13587193
1900385,2000345,94113634,1900385,13594640
1900383,2000027,51404974,1900383,13612818
2000042,1500142,98635634,1500142,13613818
1800211,1700076,82473321,1700076,13617347
1700131,1800351,28586144,1800351,13673207
1700253,1500845,98242958,1500845,13704594
1500422,1800031,78601896,1500422,13707722
1600249,1501107,47197446,1501107,13708986
1800418,1900060,96146351,1800418,13719853
1600247,1700256,53453606,1600247,13736356
1500419,1800021,1605247,1500419,13756420
1900402,1900405,73673141,1900402,13761505
1500586,1500692,40556595,1500692,13773742
2000340,1900375,69254490,1900375,13774922
2100276,2000085,23655601,2000085,13803927
1800154,1900294,47337021,1800154,13839751
1700453,1900102,24653464,1700453,13840381
1800055,1600450,98635634,1600450,13862052
1501184,1800021,3837516,1501184,13884416
1600443,1800031,22989802,1800031,13890836
1700117,1500239,92288378,1700117,13935993
2100225,2100200,12375490,2100225,13949401
1800244,1600247,83410081,1600247,13957151
1900145,1700538,17579854,1900145,13976728
1700459,1700201,88048778,1700459,13979802
1500382,1500383,12095412,1500382,13993454
1900067,1900145,35578273,1900145,13999203
1900102,1900309,24653464,1900309,14006563
2000210,1900020,69254490,2000210,14031407
1500426,1500381,69047473,1500426,14041052
1700141,1500112,76434048,1500112,14056366
1900091,1600148,48884355,1600148,14064908
1500423,1500586,40556595,1500423,14071880
1600531,1800364,24723992,1800364,14076780
1500383,2000101,44647410,1500383,14104674
2100224,1800207,24653464,1800207,14106525
1500949,1500382,17626627,1500382,14110408
1600604,1700144,63722814,1600604,14114037
2000344,1900379,24337055,1900379,14141452
1800364,1800392,58447675,1800392,14179944
1500692,1500545,47337021,1500545,14195166
1900105,1900040,93894916,1900105,14195589
1600279,2000090,13448627,1600279,14200284
1600450,1700110,69502754,1600450,14206726
1500335,1600125,37376827,1500335,14258908
1700182,1800232,12541500,1800232,14304035
1500299,1500426,47337021,1500426,14325268
1600249,1500382,12095412,1500382,14343767
1900306,1900309,81687208,1900309,14350705
1800366,2000026,70083850,1800366,14367854
1500163,1600531,24723992,1600531,14381674
1900042,2000032,67704249,2000032,14468465
1500586,1500423,1605247,1500586,14468488
1800244,1600248,83410081,1600248,14469153
1500215,1501107,24280048,1500215,14486076
1600249,1600375,20510342,1600249,14509065
1500379,1600127,3837516,1600127,14533502
2000209,1900262,34803546,2000209,14537822
1600088,1500874,88048778,1500874,14541798
1700531,1700297,12541500,1700297,14570704
2000105,2000008,94410639,2000008,14593889
1800392,1500468,78273662,1800392,14602109
1500410,1500160,37540814,1500160,14603491
1700225,1800019,28586144,1800019,14611158
1700227,1900146,92303021,1900146,14635164
1900319,1900382,73673141,1900319,14657376
1800003,1600329,32058656,1600329,14658395
1700144,1600280,63722814,1700144,14664203
1800113,2100222,41150228,1800113,14687045
1800207,1900319,63388575,1900319,14691652
1700385,1900309,67704249,1700385,14746423
1500004,2000021,40556595,1500004,14760383
1900020,1900021,23655601,1900020,14774437
1700117,1700026,3837516,1700117,14789028
2000007,1900102,38479101,2000007,14803036
1800049,1800326,51404974,1800326,14803657
1700458,1600297,47337021,1700458,14819037
1700076,1700390,28586144,1700076,14838050
2000200,1800091,24337055,1800091,14866217
1600267,1700226,84357639,1600267,14874231
1900015,1900311,81687208,1900311,14885323
1500391,1700110,84357639,1500391,14893913
1800150,1700174,48884355,1800150,14903265
1700116,1800019,67704249,1700116,14916772
1700530,1800023,65548502,1700530,14921202
1800113,1800131,41150228,1800113,14934029
1500730,1500375,95276352,1500375,14965572
1600502,2000031,41150228,1600502,14974804
1800098,1800056,12375490,1800056,15032583
1800019,1800348,17579854,1800019,15043273
1500404,1500423,40556595,1500423,15067425
1900262,2000329,34803546,1900262,15071822
1900100,1500410,3837516,1500410,15073085
1500093,1500391,32773529,1500391,15108130
1500142,1500138,69502754,1500142,15112862
2100215,2100183,73673141,2100183,15119449
1600486,1800234,32058656,1800234,15134162
1900242,1800226,79901281,1800226,15165598
1900319,2100226,52483288,1900319,15184120
2000020,1700153,35731376,1700153,15189643
1600094,1700353,53453606,1600094,15190840
1600026,1500395,9759481,1500395,15198417
1800116,1900100,37376827,1800116,15216420
1700065,1700076,82473321,1700076,15218495
1600247,1700256,53453606,1700256,15230561
1700245,1800113,41150228,1800113,15235344
1600604,1700256,53453606,1600604,15251226
2000023,1900385,24337055,2000023,15264526
1500662,1600604,73048877,1600604,15265390
1500648,1600297,16191362,1500648,15272417
1600248,1600280,63722814,1600280,15276960
1600267,1500391,32773529,1500391,15289762
1700331,1600118,67704249,1700331,15294804
1500163,1500955,94615162,1500955,15306526
2000164,1800104,32058656,2000164,15345935
1500112,1600409,76434048,1500112,15352057
1700331,1500662,66740516,1500662,15354981
1900364,1800241,80027610,1900364,15406703
1700385,1800018,67704249,1700385,15449640
1900383,1900406,24337055,1900383,15466155
1800127,1800226,65548502,1800226,15466398
1600094,1700116,53453606,1700116,15490719
1600604,1600280,98242958,1600604,15494922
2000126,1900105,94113634,1900105,15497813
2100216,2100080,35578273,2100080,15512344
1600125,1700153,3837516,1600125,15526442
1800404,1700530,65548502,1700530,15579610
1800366,1900376,70083850,1800366,15581359
1500426,1500435,47337021,1500426,15620199
1700395,1700297,12541500,1700297,15633302
1600083,1500648,67284773,1600083,15639107
1800154,2000094,37025873,1800154,15645737
1500217,1500163,83576777,1500217,15653701
1900285,1800073,24337055,1800073,15690319
1900020,1900382,23655601,1900382,15691903
1700530,2100188,83384433,1700530,15692970
1700144,1700353,98242958,1700144,15694314
1900404,1900405,23655601,1900405,15696454
1500720,1800031,22989802,1800031,15697391
1500426,1500401,92310822,1500426,15712296
1800408,1900375,69254490,1900375,15721934
1500394,1700023,53784671,1500394,15734936
2000157,1600251,88048778,1600251,15747384
1800015,1500410,37376827,1500410,15776189
1700010,1501107,36008564,1700010,15777749
1900242,2000046,93894916,2000046,15783447
1600127,2000066,3837516,1600127,15809076
1700291,1900311,24653464,1900311,15823811
1501188,1700181,41150228,1501188,15833743
1800003,1500095,70701621,1800003,15845833
1900368,1900153,83384433,1900368,15846288
1500268,1500587,53784671,1500268,15853603
2000033,1500158,47420611,2000033,15866444
2000156,2000157,88048778,2000156,15870248
2000210,1900020,69254490,2000210,15879955
1700256,1700253,53453606,1700256,15907783
1900405,1900021,73673141,1900405,15910099
1700538,1700256,98242958,1700256,15912223
1900311,2000004,52483288,2000004,15916700
2000021,1500326,35731376,2000021,15938138
2000022,2000027,94113634,2000022,15952764
1500426,1500408,17626627,1500426,16000856
1600337,1500449,7798184,1600337,16005226
1700026,1500335,3837516,1500335,16007957
1500391,1600267,84357639,1500391,16017175
1600297,1500612,37376827,1500612,16076836
2100215,1800403,73673141,1800403,16080883
1600077,1600542,1605247,1600542,16124994
1900249,1800092,34803546,1800092,16129504
1900319,1900381,73673141,1900319,16144075
1900323,1900020,73673141,1900323,16148516
2000257,1900051,83384433,1900051,16175296
1800099,1800413,24653464,1800413,16207171
1700395,2000157,12541500,1700395,16216805
1700153,2000020,35731376,1700153,16221110
2000311,2000183,81687208,2000311,16283955
1500435,1500383,47337021,1500383,16314172
1700256,1600604,53453606,1600604,16323713
2100049,1500408,26060937,1500408,16324302
1900020,1900319,23655601,1900319,16455841
1900311,1800418,81687208,1900311,16477880
1700144,1700131,98242958,1700144,16489960
1500408,1900407,15723691,1500408,16518955
1600263,1800003,53453606,1800003,16520188
1800392,2000062,94615162,1800392,16522460
1600331,2000021,35731376,2000021,16535972
1800119,1700359,41150228,1700359,16543937
1600618,1800208,35731376,1800208,16544128
1900404,1900382,23655601,1900382,16546355
1500158,1500112,80466941,1500112,16554547
1800154,1800193,37025873,1800154,16557748
1800017,1700001,44883895,1700001,16574590
1501182,1700114,69047473,1501182,16608115
1900311,1900060,38479101,1900060,16642923
1600434,1500376,93340099,1500376,16684362
1600458,1600465,63722814,1600458,16694045
2100280,1900042,94394146,1900042,16699011
1700117,1500268,53784671,1500268,16724859
1500612,1501184,37376827,1500612,16775793
2000004,1800096,52483288,1800096,16831377
1800330,1800071,96146351,1800071,16843996
2000062,1800392,1861573,1800392,16848095
1500955,1800364,1861573,1800364,16897978
2000346,2000008,70083850,2000008,16959196
1500095,2000074,74803357,1500095,16960828
1700167,1700116,53453606,1700116,17018649
1600083,1600507,37540814,1600083,17058500
1500239,1500587,92288378,1500587,17096344
1800093,1800312,48884355,1800312,17103277
